Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Max, Active Min, Label,posicaoOriginal
80.0,3919960.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.653139,1.275523,979990.0,1957032.115,3915538.0,995.0,3919960.0,979990.0,1957032.115,3915538.0,995.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.275523,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,158453.0
80.0,10870706.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.207768,0.36796100000000004,3623568.667,6274469.52,10900000.0,997.0,10900000.0,3623568.667,6274469.52,10900000.0,997.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.367961,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,2004.0,2004.0,2004.0,1.0,25732.0
8080.0,9110088.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329305,4555044.0,2184950.054,6100037.0,3010051.0,9110088.0,4555044.0,2184950.054,6100037.0,3010051.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.329305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,0.0,0.0,0.0,8192.0,-1.0,0.0,28.0,3010051.0,3010051.0,3010051.0,0.0,221684.0
80.0,3041956.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.862076,1.6436790000000001,760489.0,1520318.071,3040966.0,0.0,3041956.0,760489.0,1520318.071,3040966.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.643679,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,88761.0
80.0,3568710.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.725119,1.120853,1189570.0,2059715.855,3567925.0,232.0,3568710.0,1189570.0,2059715.855,3567925.0,232.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.120853,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,20036.0
80.0,10965755.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.188632,0.364772,3655251.667,6329885.631,11000000.0,324.0,11000000.0,3655251.667,6329885.631,11000000.0,324.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.364772,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1381.0,1381.0,1381.0,1.0,36738.0
80.0,7153772.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.3548730000000004,0.559146,2384590.667,4127640.207,7150779.0,987.0,7153772.0,2384590.667,4127640.207,7150779.0,987.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.559146,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,2993.0,2993.0,2993.0,1.0,135400.0
80.0,3461944.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.932521,1.1554200000000001,1153981.333,1997885.739,3460941.0,3.0,3461944.0,1153981.333,1997885.739,3460941.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.15542,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,54811.0
80.0,772024.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,31.087115999999998,5.181186,257341.3333,444874.633,771038.0,3.0,772024.0,257341.3333,444874.633,771038.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.181186,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,34049.0
80.0,1635981.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,18.337621,3.05627,408995.25,817321.2988,1634977.0,4.0,1635981.0,408995.25,817321.2988,1634977.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.05627,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,25619.0
80.0,7982812.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.006459,0.501077,2660937.333,4608875.193,7982808.0,1.0,7982812.0,2660937.333,4608875.193,7982808.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.501077,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,4.0,4.0,1.0,187391.0
53.0,60372.0,1.0,1.0,64.0,117.0,64.0,64.0,64.0,0.0,117.0,117.0,117.0,0.0,2998.078579,33.12794,60372.0,0.0,60372.0,60372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,16.56397,16.56397,64.0,117.0,81.666667,30.599564,936.333333,0.0,1.0,122.5,64.0,117.0,20.0,1.0,64.0,1.0,117.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,212968.0
80.0,236504.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,50.7391,8.456517,236504.0,0.0,236504.0,236504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.228258,4.228258,6.0,6.0,6.0,0.0,0.0,1.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,254.0,144.0,0.0,20.0,0.0,0.0,0.0,0.0,49725.0
80.0,1928975.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.441841,2.07364,642991.6667,1113690.771,1928971.0,1.0,1928975.0,642991.6667,1113690.771,1928971.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.07364,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,196713.0
80.0,1736007.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.281036,2.880173,434001.75,866669.6272,1734006.0,3.0,1736007.0,434001.75,866669.6272,1734006.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.880173,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,140243.0
53.0,257.0,2.0,2.0,64.0,258.0,32.0,32.0,32.0,0.0,129.0,129.0,129.0,0.0,1252918.288,15564.202330000002,85.666667,107.783734,207.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,64.0,64.0,7782.101167,7782.101167,32.0,129.0,70.8,53.129088,2822.7,0.0,1.0,88.5,32.0,129.0,64.0,2.0,64.0,2.0,258.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,154939.0
80.0,6531382.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.593209,0.7655350000000001,1632845.5,3263815.775,6528569.0,315.0,6531382.0,1632845.5,3263815.775,6528569.0,315.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.7655350000000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2813.0,2813.0,2813.0,1.0,182496.0
80.0,6983749.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.43655,0.572758,2327916.333,4031433.703,6983015.0,330.0,6983749.0,2327916.333,4031433.703,6983015.0,330.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.572758,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,734.0,734.0,734.0,1.0,63369.0
53.0,256.0,2.0,2.0,108.0,268.0,54.0,54.0,54.0,0.0,134.0,134.0,134.0,0.0,1468750.0,15625.0,85.333333,107.955238,207.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,64.0,64.0,7812.5,7812.5,54.0,134.0,86.0,43.817805,1920.0,0.0,1.0,107.5,54.0,134.0,64.0,2.0,108.0,2.0,268.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,210325.0
53.0,163.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,1055214.7240000002,24539.8773,54.333333,54.775299,112.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,40.0,40.0,12269.93865,12269.93865,35.0,51.0,41.4,8.763561,76.8,0.0,1.0,51.75,35.0,51.0,40.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,219176.0
80.0,6154478.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.8996,0.649933,2051492.667,3552698.036000001,6153795.0,249.0,6154478.0,2051492.667,3552698.036000001,6153795.0,249.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.649933,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,683.0,683.0,683.0,1.0,71526.0
53.0,49477.0,1.0,1.0,51.0,112.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,3294.460052,40.422823,49477.0,0.0,49477.0,49477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.211411,20.211411,51.0,112.0,71.333333,35.218366,1240.333333,0.0,1.0,107.0,51.0,112.0,20.0,1.0,51.0,1.0,112.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,516.0
80.0,10039760.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.9881189999999997,0.49801999999999996,2509940.0,5018538.688999998,10000000.0,3.0,10000000.0,2509940.0,5018538.688999998,10000000.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.49802,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2012.0,2012.0,2012.0,1.0,188033.0
80.0,6783274.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.5381139999999998,0.5896859999999999,2261091.333,3915669.489,6782517.0,331.0,6783274.0,2261091.333,3915669.489,6782517.0,331.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5896859999999999,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,757.0,757.0,757.0,1.0,25914.0
53.0,203.0,2.0,2.0,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,1320197.044,19704.4335,67.666667,75.745187,151.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,64.0,64.0,9852.216749,9852.216749,32.0,102.0,60.0,38.340579,1470.0,0.0,1.0,75.0,32.0,102.0,64.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,68843.0
53.0,23916.0,2.0,2.0,100.0,310.0,50.0,50.0,50.0,0.0,155.0,155.0,155.0,0.0,17143.33501,167.252049,7972.0,13800.98083,23908.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,40.0,40.0,83.626024,83.626024,50.0,155.0,92.0,57.51086899999999,3307.5,0.0,1.0,115.0,50.0,155.0,40.0,2.0,100.0,2.0,310.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,220936.0
443.0,5235632.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.124612,46.0,46.0,46.0,0.0,34.570803000000005,1.145993,1047126.4,2245310.963,5062715.0,3.0,5235632.0,1308908.0,2503833.597,5062715.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.954995,0.190999,6.0,46.0,32.428571000000005,18.8667,355.952381,0.0,0.0,37.833333,27.0,46.0,100.0,5.0,135.0,1.0,46.0,251.0,254.0,4.0,20.0,171533.0,171533.0,171533.0,0.0,217130.0
443.0,422.0,3.0,0.0,58.0,0.0,46.0,6.0,19.333333,23.094011,0.0,0.0,0.0,0.0,137440.7583,7109.004739,211.0,46.669048,244.0,178.0,422.0,211.0,46.669048,244.0,178.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,7109.004739,0.0,6.0,46.0,16.0,20.0,400.0,0.0,0.0,21.333333,19.333333,0.0,60.0,3.0,58.0,0.0,0.0,254.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,220616.0
80.0,9381740.0,6.0,0.0,36.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.8372410000000006,0.63954,1876348.0,4194523.673,9379740.0,4.0,9381740.0,1876348.0,4194523.673,9379740.0,4.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.63954,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,120.0,6.0,36.0,0.0,0.0,256.0,-1.0,5.0,20.0,2000.0,2000.0,2000.0,1.0,188053.0
80.0,4956911.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.841725,0.806954,1652303.667,2860999.259,4955901.0,3.0,4956911.0,1652303.667,2860999.259,4955901.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.806954,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,63467.0
80.0,9049767.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.652002,0.442,3016589.0,5220547.707,9044758.0,1007.0,9049767.0,3016589.0,5220547.707,9044758.0,1007.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.442,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,5009.0,5009.0,5009.0,1.0,179409.0
80.0,22089.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.542804,22089.0,0.0,22089.0,22089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,45.271402,45.271402,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,275.0,126.0,0.0,32.0,0.0,0.0,0.0,0.0,194143.0
53.0,1107027.0,6.0,2.0,204.0,428.0,34.0,34.0,34.0,0.0,214.0,214.0,214.0,0.0,570.898451,7.2265630000000005,158146.7143,372726.5816,1000055.0,3.0,1016172.0,203234.4,445490.8247,1000055.0,3.0,4.0,4.0,0.0,4.0,4.0,192.0,64.0,5.419922,1.806641,34.0,214.0,74.0,79.372539,6300.0,0.0,0.0,83.25,34.0,214.0,192.0,6.0,204.0,2.0,428.0,-1.0,-1.0,5.0,32.0,0.0,0.0,0.0,0.0,15329.0
80.0,3762100.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.97427,1.329045,940525.0,1879720.235,3760105.0,0.0,3762100.0,940525.0,1879720.235,3760105.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.329045,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,53687.0
443.0,847477.0,10.0,7.0,542.0,3190.0,187.0,0.0,54.2,78.129238,1460.0,0.0,455.714286,691.4132179999998,4403.659332,20.059541,52967.3125,100116.2123,280164.0,3.0,847477.0,94164.11111,120974.8305,281798.0,3.0,566939.0,94489.83333,114205.2323,279695.0,4.0,236.0,152.0,11.79973,8.259811000000001,0.0,1460.0,207.333333,462.257122,213681.6471,0.0,0.0,219.529412,54.2,455.714286,236.0,10.0,542.0,7.0,3190.0,8192.0,31.0,7.0,20.0,0.0,0.0,0.0,0.0,221448.0
8080.0,8999289.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33336,4499644.5,2120997.196,5999416.0,2999873.0,8999289.0,4499644.5,2120997.196,5999416.0,2999873.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.33336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,0.0,0.0,0.0,8192.0,-1.0,0.0,28.0,2999873.0,2999873.0,2999873.0,0.0,201850.0
53.0,186.0,2.0,2.0,72.0,104.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,946236.5591,21505.37634,62.0,67.104396,135.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,40.0,80.0,10752.68817,10752.68817,36.0,52.0,42.4,8.763561,76.8,0.0,1.0,53.0,36.0,52.0,40.0,2.0,72.0,2.0,104.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,119254.0
80.0,1881031.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.75896,2.126493,627010.3333,1085146.112,1880029.0,1.0,1881031.0,627010.3333,1085146.112,1880029.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.126493,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,136181.0
80.0,7025069.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.270421,0.711737,1756267.25,3507865.478,7018064.0,1.0,7025069.0,1756267.25,3507865.478,7018064.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.711737,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,7005.0,7005.0,7005.0,1.0,25276.0
80.0,4067142.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.90095,0.983492,1355714.0,2347298.69,4066141.0,3.0,4067142.0,1355714.0,2347298.69,4066141.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.983492,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,145471.0
443.0,3.0,2.0,0.0,37.0,0.0,31.0,6.0,18.5,17.677670000000006,0.0,0.0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,31.0,22.666667,14.433757,208.333333,0.0,0.0,34.0,18.5,0.0,40.0,2.0,37.0,0.0,0.0,63683.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,3906.0
53.0,250.0,2.0,2.0,58.0,190.0,29.0,29.0,29.0,0.0,95.0,95.0,95.0,0.0,992000.0,16000.0,83.333333,93.361305,189.0,12.0,12.0,12.0,0.0,12.0,12.0,49.0,49.0,0.0,49.0,49.0,40.0,40.0,8000.0,8000.0,29.0,95.0,55.4,36.149689,1306.8,0.0,1.0,69.25,29.0,95.0,40.0,2.0,58.0,2.0,190.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,175163.0
80.0,99501.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,241.203606,40.200601,33167.0,56828.60899,98787.0,307.0,99501.0,33167.0,56828.60899,98787.0,307.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,40.200601,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,19735.0
443.0,5814578.0,11.0,11.0,1635.0,10238.0,722.0,0.0,148.636364,252.027885,2053.0,0.0,930.727273,766.418305,2041.936663,3.7835940000000003,276884.6667,534078.7493,2273402.0,49.0,5814578.0,581457.8,706812.5651,2273402.0,453.0,4556398.0,455639.8,828680.9256,2666274.0,51.0,232.0,232.0,1.891797,1.891797,0.0,2053.0,516.217391,679.301376,461450.3597,0.0,1.0,539.681818,148.636364,930.727273,232.0,11.0,1635.0,11.0,10238.0,8192.0,120.0,10.0,20.0,0.0,0.0,0.0,0.0,11917.0
80.0,4014274.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.978665,0.996444,1338091.333,2316475.661,4012927.0,346.0,4014274.0,1338091.333,2316475.661,4012927.0,346.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.996444,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,81418.0
80.0,1772989.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,16.920579,2.820096,443247.25,885826.6244,1771987.0,1.0,1772989.0,443247.25,885826.6244,1771987.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.820096,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,163782.0
53.0,47238.0,1.0,1.0,45.0,89.0,45.0,45.0,45.0,0.0,89.0,89.0,89.0,0.0,2836.699268,42.338795000000005,47238.0,0.0,47238.0,47238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,21.169398,21.169398,45.0,89.0,59.666667,25.403412,645.333333,0.0,1.0,89.5,45.0,89.0,32.0,1.0,45.0,1.0,89.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,207231.0
80.0,5327902.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.504587,0.750765,1775967.333,3075160.702,5326857.0,1.0,5327902.0,1775967.333,3075160.702,5326857.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.750765,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1045.0,1045.0,1045.0,1.0,26631.0
80.0,11703761.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.563279,0.427213,2925940.25,5849872.596,11700000.0,3.0,11700000.0,2925940.25,5849872.596,11700000.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.427213,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,3012.0,3012.0,3012.0,1.0,81109.0
53.0,51710.0,4.0,2.0,136.0,234.0,34.0,34.0,34.0,0.0,117.0,117.0,117.0,0.0,7155.289112,116.03171499999999,10342.0,14568.18875,30733.0,4.0,30741.0,10247.0,17741.396419999994,30733.0,4.0,12.0,12.0,0.0,12.0,12.0,128.0,64.0,77.354477,38.677238,34.0,117.0,57.714286,40.499853,1640.238095,0.0,0.0,67.333333,34.0,117.0,128.0,4.0,136.0,2.0,234.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,215273.0
53.0,48666.0,1.0,1.0,46.0,110.0,46.0,46.0,46.0,0.0,110.0,110.0,110.0,0.0,3205.523363,41.096453000000004,48666.0,0.0,48666.0,48666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,20.548227,20.548227,46.0,110.0,67.333333,36.950417,1365.333333,0.0,1.0,101.0,46.0,110.0,32.0,1.0,46.0,1.0,110.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,7943.0
80.0,3029077.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.904007,1.650668,757269.25,1513203.906,3027075.0,3.0,3029077.0,757269.25,1513203.906,3027075.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.650668,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,36667.0
